time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
365,0.9607003217504617,unexposed,40 to 64,0.001322206913205483,0.9581088438204691,0.9632917996804544,0.9477727522915426,0.0025317632555516296,987.0724305410808,0.0028562311362160028,992.6706435680642,981.4742175140975
180,0.9816405381885375,unexposed,65 plus,0.001013999752637749,0.979653135193035,0.98362794118404,0.9787111353493366,0.0021927851656052704,997.0705971607991,0.0024158854030868165,1001.8057325508494,992.3354617707489
365,0.9655090951734114,unexposed,65 plus,0.0018570231124686407,0.9618693967545144,0.9691487935923084,0.9601271540272361,0.00399831225978469,994.6180588538247,0.004408518545609996,1003.2587552032204,985.9773625044292
180,0.9743678385511467,exposed,Hospitalized,0.0031756784217356086,0.9681436232180639,0.9805920538842294,0.9743678385511467,0.0031756784217356086,1000,0.004491087493754083,NA,NA
365,0.9524541652423776,exposed,Hospitalized,0.005788419984438753,0.9411090705454858,0.9637992599392695,0.9524541652423776,0.005788419984438753,1000,0.008186062046704743,NA,NA
180,0.9774410763638315,exposed,Not Hospitalized,0.0010177761109566588,0.9754462718420311,0.9794358808856318,0.9774410763638315,0.0010177761109566588,1000,0.0014393527795742507,NA,NA
365,0.958025113585518,exposed,Not Hospitalized,0.0018248665996442475,0.9544484407736252,0.9616017863974108,0.958025113585518,0.0018248665996442475,1000,0.0025807510947385677,NA,NA
180,0.9841726743262168,historical,Hospitalized,0.0025944526048701524,0.9790876406610751,0.9892577079913584,0.9743678385511467,0.0031756784217356086,990.19516422493,0.004100746000082751,998.2326263850921,982.1577020647677
365,0.9703291869372351,historical,Hospitalized,0.00475813270803346,0.9610034181958276,0.9796549556786428,0.9524541652423776,0.005788419984438753,982.1249783051425,0.007493038955157498,996.8113346572511,967.4386219530338
180,0.9841929407584159,historical,Not Hospitalized,8.039917757827079e-4,0.9826171458340154,0.9857687356828164,0.9774410763638315,0.0010177761109566588,993.2481356054155,0.0012970238962950115,995.7903024421538,990.7059687686773
365,0.9703664535826002,historical,Not Hospitalized,0.0013928946372679426,0.967636430259296,0.9730964769059043,0.958025113585518,0.0018248665996442475,987.6586600029178,0.0022957119978400933,992.1582555186844,983.1590644871512
180,0.9822212462812484,unexposed,Hospitalized,0.0012292436277730053,0.9798119730425879,0.9846305195199089,0.9743678385511467,0.0031756784217356086,992.1465922698983,0.0034052860870560793,998.8209530005282,985.4722315392685
365,0.9667473392506221,unexposed,Hospitalized,0.0022776659225583347,0.9622831960735936,0.9712114824276507,0.9524541652423776,0.005788419984438753,985.7068259917555,0.006220415417882751,997.8988402108057,973.5148117727053
180,0.9819949829707169,unexposed,Not Hospitalized,5.519411300486742e-4,0.9809131982342351,0.9830767677071985,0.9774410763638315,0.0010177761109566588,995.4460933931147,0.0011578027565494343,997.7153867959515,993.1767999902778
365,0.9663328511081981,unexposed,Not Hospitalized,0.0010057870109824586,0.9643615447905542,0.9683041574258419,0.958025113585518,0.0018248665996442475,991.6922624773199,0.0020836855851971013,995.7762862243062,987.6082387303336
